,30min_Coin1,30min_Coin2,30min_Score,30min_P-Value,30min_OLS-Constant,30min_OLS-Coefficient,30min_R-squared,30min_Adjusted-R-squared
5194,FTMUSDT,MTLUSDT,-1.9987035152195705,0.5292519510601715,-0.1015542996638856,0.3803769542827453,0.38817892601439596,0.38815562120831726
5195,FTMUSDT,TOMOUSDT,-2.8133557367789868,0.16147216034373707,0.5788422735168349,-0.24354666440457548,0.4627498468411594,0.4627293825074391
5196,FTMUSDT,PERLUSDT,-1.9262605310729426,0.5666309384155239,0.5477610363275559,-8.823368939370308,0.21842383361041984,0.21839406268266348
5197,FTMUSDT,DENTUSDT,-2.530782043589451,0.26566457218834416,-0.09603988142654236,515.0634009636543,0.7603010722842305,0.760291941939976
5198,FTMUSDT,MFTUSDT,-1.3731875696472526,0.8065559357440966,0.43670639038466286,-43.95109908662914,0.004686648301908125,0.004648735935637749
5199,FTMUSDT,KEYUSDT,-1.39610870955195,0.7988439619785197,0.36634046057086317,11.573886114224504,0.014270818428273269,0.014233271131523617
5200,FTMUSDT,DOCKUSDT,-2.604241489357787,0.2351242885143459,-0.07878294731337829,22.64103419318013,0.7391410940661453,0.7391311577195969
5201,FTMUSDT,WANUSDT,-2.7405195094355115,0.18534486747932943,-0.4234279190313383,3.7694052477052393,0.6257007880983587,0.6256865307101782
5202,FTMUSDT,FUNUSDT,-1.6973584321696202,0.6781103745236269,-0.0408873972005681,87.09002389795755,0.1847512557375548,0.18472020219151197
5203,FTMUSDT,CVCUSDT,-2.813539399563023,0.16141474675167716,0.6521175787003469,-2.5791907569537806,0.48554161115212535,0.48552201497687497
5204,FTMUSDT,CHZUSDT,-1.6894176926951892,0.6817207537149312,-0.10377217835565007,5.300813913936539,0.5281796215543139,0.5281616494986081
5205,FTMUSDT,BANDUSDT,-1.2713870121217536,0.8382035497965239,-0.1200854772266049,0.34987289330173144,0.37735860753552075,0.37733489057393677
5206,FTMUSDT,BUSDUSDT,-2.188495461144191,0.43030385795125764,0.630095044216037,-0.3052942860372249,0.47989829339050327,0.47987848225628593
