time,open,high,low,close,MACD,Signal,Daily Percentage Differencing
1724258160,213.97,214,213.91,213.93,0.030829665,0.019092263,-0.02336667
1724258220,213.93,213.99,213.93,213.97,0.035895512,0.022452913,0.018697705
1724258280,213.95,214.04,213.95,214.02,0.043444019,0.026651134,0.023367762
1724258340,213.98,214,213.98,213.98,0.04567212,0.030455331,-0.018689842
1724258400,214,214.03,214,214.02,0.050088186,0.034381902,0.018693336
1724258460,214.03,214.03,213.99,213.99,0.050584098,0.037622341,-0.014017382
1724258520,213.99,214.08,213.99,214.05,0.055182502,0.041134373,0.028038693
1724258580,214.02,214.07,214.02,214.07,0.059751821,0.044857863,0.009343611
1724258640,214.07,214.07,214.06,214.06,0.061853119,0.048256914,-0.004671369
1724258700,214.05,214.08,214,214,0.058008231,0.050207177,-0.028029524
1724258760,214.01,214.1,214.01,214.09,0.061514279,0.052468598,0.042056075
1724258820,214.09,214.11,214.09,214.1,0.064357886,0.054846455,0.004670933
1724258880,214.1,214.11,214.08,214.11,0.066650081,0.05720718,0.004670715
1724258940,214.11,214.11,214.05,214.07,0.064495532,0.058664851,-0.018681986
1724259000,214.09,214.12,214.09,214.12,0.066061107,0.060144102,0.023356846
1724259060,214.07,214.12,214.04,214.12,0.066534864,0.061422254,0
1724259120,214.13,214.14,214.1,214.11,0.065350089,0.062207821,-0.004670278
1724259180,214.12,214.12,214.05,214.12,0.064474836,0.062661224,0.004670496
1724259240,214.12,214.2,214.12,214.18,0.067840666,0.063697113,0.02802167
1724259300,214.19,214.2,214.16,214.2,0.07130004,0.065217698,0.00933794
1724259360,214.19,214.24,214.15,214.24,0.076388724,0.067451903,0.018674136
1724259420,214.235,214.26,214.215,214.26,0.081100499,0.070181622,0.009335325
1724259480,214.25,214.32,214.245,214.31,0.087856442,0.073716586,0.023336134
1724259540,214.33,214.36,214.27,214.29,0.090552905,0.07708385,-0.009332276
1724259600,214.32,214.32,214.24,214.24,0.087644973,0.079196075,-0.023332867
1724259660,214.23,214.31,214.23,214.31,0.089951921,0.081347244,0.032673637
1724259720,214.32,214.35,214.3,214.31,0.090734266,0.083224648,0
1724259780,214.32,214.325,214.26,214.31,0.090313206,0.08464236,0
1724259840,214.32,214.38,214.32,214.36,0.092942709,0.08630243,0.023330689
1724259900,214.35,214.35,214.21,214.22,0.082775593,0.085597062,-0.065310692
1724259960,214.24,214.32,214.24,214.29,0.079450638,0.084367778,0.032676688
1724260020,214.3,214.3,214.2,214.21,0.06955843,0.081405908,-0.037332587
1724260080,214.22,214.29,214.22,214.25,0.064206319,0.07796599,0.018673265
1724260140,214.25,214.27,214.24,214.25,0.059281374,0.074229067,0
1724260200,214.24,214.32,214.24,214.32,0.060331273,0.071449508,0.032672112
1724260260,214.3,214.36,214.3,214.36,0.06365719,0.069891044,0.01866368
1724260320,214.34,214.34,214.24,214.24,0.055964879,0.067105811,-0.055980593
1724260380,214.25,214.31,214.25,214.31,0.054884408,0.064661531,0.032673637
1724260440,214.33,214.34,214.24,214.25,0.048626097,0.061454444,-0.027996827
1724260500,214.28,214.32,214.24,214.26,0.043966439,0.057956843,0.004667445
1724260560,214.26,214.27,214.23,214.26,0.039814668,0.054328408,0
1724260620,214.25,214.25,214.21,214.23,0.033714966,0.05020572,-0.01400168
1724260680,214.26,214.28,214.24,214.27,0.031742663,0.046513108,0.018671521
1724260740,214.31,214.34,214.29,214.33,0.034621997,0.044134886,0.028002053
1724260800,214.34,214.4,214.34,214.39,0.041269657,0.04356184,0.027994215
1724260860,214.38,214.41,214.38,214.41,0.047603071,0.044370086,0.009328793
1724260920,214.41,214.44,214.41,214.41,0.052022661,0.045900601,0
1724260980,214.39,214.39,214.34,214.38,0.05249929,0.047220339,-0.013991885
1724261040,214.36,214.38,214.35,214.37,0.051476714,0.048071614,-0.004664614
1724261100,214.37,214.42,214.35,214.42,0.054077525,0.049272796,0.023324159
1724261160,214.42,214.49,214.42,214.47,0.059487534,0.051315744,0.02331872
1724261220,214.45,214.48,214.44,214.48,0.063845945,0.053821784,0.004662657
1724261280,214.5,214.54,214.48,214.53,0.070521669,0.057161761,0.023312197
1724261340,214.52,214.52,214.48,214.5,0.072555109,0.060240431,-0.013984058
1724261400,214.495,214.58,214.49,214.55,0.077310025,0.06365435,0.023310023
1724261460,214.56,214.59,214.54,214.59,0.083345244,0.067592529,0.018643673
1724261520,214.6,214.62,214.52,214.53,0.082337564,0.070541536,-0.027960296
1724261580,214.59,214.625,214.59,214.62,0.087789238,0.073991076,0.041952175
1724261640,214.65,214.67,214.64,214.64,0.092655488,0.077723959,0.009318796
1724261700,214.63,214.64,214.58,214.64,0.095412173,0.081261601,0
1724261760,214.61,214.61,214.54,214.57,0.090900606,0.083189402,-0.032612747
1724261820,214.57,214.62,214.57,214.62,0.090318601,0.084615242,0.023302419
1724261880,214.62,214.74,214.62,214.74,0.098405993,0.087373392,0.055912776
1724261940,214.74,214.74,214.7,214.72,0.102025391,0.090303792,-0.009313589
1724262000,214.7,214.71,214.65,214.65,0.098114373,0.091865908,-0.032600596
1724262060,214.665,214.7,214.665,214.7,0.097920678,0.093076862,0.023293734
1724262120,214.67,214.67,214.56,214.58,0.087080367,0.091877563,-0.055891942
1724262180,214.58,214.66,214.58,214.65,0.083178922,0.090137835,0.032621866
1724262240,214.63,214.75,214.63,214.75,0.087151535,0.089540575,0.046587468
1724262300,214.75,214.8,214.74,214.78,0.091663964,0.089965253,0.013969732
1724262360,214.78,214.89,214.78,214.88,0.102131947,0.092398592,0.04655927
1724262420,214.9,214.92,214.88,214.89,0.109967182,0.09591231,0.00465376
1724262480,214.88,215,214.88,214.97,0.121234478,0.100976743,0.037228349
1724262540,214.96,215,214.94,214.98,0.129478263,0.106677047,0.004651812
1724262600,214.97,215.12,214.97,215.05,0.140045578,0.113350753,0.032561168
1724262660,215.11,215.23,215.11,215.19,0.157896944,0.122259992,0.065101139
1724262720,215.17,215.17,215.07,215.08,0.161308733,0.13006974,-0.051117617
1724262780,215.06,215.07,215.05,215.05,0.159750349,0.136005862,-0.013948298
1724262840,215.04,215.08,215.02,215.08,0.159102038,0.140625097,0.013950244
1724262900,215.08,215.09,215.03,215.045,0.15398895,0.143297868,-0.016273015
1724262960,215.03,215.05,214.98,214.98,0.143042925,0.143246879,-0.030226232
1724263020,214.985,215.02,214.925,214.925,0.128449396,0.140287383,-0.025583775
1724263080,214.91,214.94,214.86,214.91,0.114355328,0.135100972,-0.006979179
1724263140,214.9,214.96,214.89,214.9,0.101212051,0.128323188,-0.004653111
1724263200,214.92,215.31,214.92,215.31,0.122467751,0.1271521,0.190786412
1724263260,215.3,215.3,215.11,215.14,0.12416418,0.126554516,-0.078955924
1724263320,215.15,215.15,214.91,214.95,0.108921619,0.123027937,-0.088314586
1724263380,214.99,215.1,214.99,215.1,0.107703982,0.119963146,0.069783671
1724263440,215.07,215.17,215.04,215.14,0.10871348,0.117713213,0.018596002
1724263500,215.16,215.16,214.92,215.02,0.098692848,0.11390914,-0.055777633
1724263560,215.02,215.02,214.89,214.98,0.086526337,0.108432579,-0.018602921
1724263620,215,215.05,214.95,215.05,0.081592161,0.103064496,0.032561168
1724263680,215.03,215.04,214.94,214.95,0.06881932,0.09621546,-0.046500814
1724263740,214.97,214.99,214.92,214.95,0.058027843,0.088577937,0
1724263800,215,215.09,214.99,214.99,0.052102579,0.081282865,0.018608979
1724263860,215.1,215.11,215.05,215.11,0.056439167,0.076314126,0.05581655
1724263920,215.095,215.095,214.99,215.01,0.051216389,0.071294578,-0.046487843
1724263980,215.035,215.035,214.89,214.93,0.040159039,0.06506747,-0.037207572
1724264040,214.93,215.01,214.93,215,0.036622267,0.05937843,0.032568743
1724264100,214.98,215.06,214.95,215.04,0.036624826,0.054827709,0.018604651
1724264160,215.07,215.105,215.041,215.105,0.04139464,0.052141095,0.030226935
1724264220,215.06,215.08,214.98,214.98,0.03468843,0.048650562,-0.058111155
1724264280,214.98,215,214.9,214.96,0.027443525,0.044409155,-0.009303191
1724264340,214.96,215.02,214.96,214.98,0.023050013,0.040137326,0.009304057
1724264400,214.98,215.01,214.97,215.01,0.021738286,0.036457518,0.013954786
1724264460,215.015,215.04,214.96,214.98,0.018069688,0.032779952,-0.013952839
1724264520,214.96,215.03,214.95,214.95,0.012596346,0.028743231,-0.013954786
1724264580,214.96,215.04,214.96,215.04,0.015344054,0.026063396,0.041870202
1724264640,215.07,215.11,215.07,215.11,0.022906001,0.025431917,0.032552083
1724264700,215.13,215.22,215.13,215.19,0.034951333,0.0273358,0.037190275
1724264760,215.2,215.2,215.15,215.16,0.04159709,0.030188058,-0.013941168
1724264820,215.16,215.2,215.1,215.14,0.044734398,0.033097326,-0.009295408
1724264880,215.15,215.19,215.11,215.18,0.049873492,0.036452559,0.018592544
1724264940,215.17,215.22,215.12,215.22,0.056522372,0.040466522,0.018589088
1724265000,215.23,215.32,215.23,215.319,0.068984914,0.0461702,0.045999442
1724265060,215.29,215.4,215.28,215.39,0.08362668,0.053661496,0.032974331
1724265120,215.48,215.5,215.44,215.45,0.098931462,0.062715489,0.027856446
1724265180,215.43,215.515,215.38,215.5,0.113783569,0.072929105,0.023207241
1724265240,215.48,215.53,215.46,215.5,0.124123156,0.083167915,0
1724265300,215.48,215.48,215.21,215.21,0.10767556,0.088069444,-0.134570766
1724265360,215.21,215.31,215.21,215.31,0.101539403,0.090763436,0.046466242
1724265420,215.33,215.33,215.25,215.25,0.090788403,0.090768429,-0.027866797
1724265480,215.26,215.26,215.01,215.04,0.064578493,0.085530442,-0.097560976
1724265540,215.07,215.13,215.07,215.09,0.04729633,0.07788362,0.023251488
1724265600,215.12,215.14,215.06,215.1,0.034014905,0.069109877,0.004649217
1724265660,215.07,215.08,214.96,215.02,0.016839829,0.058655867,-0.037192004
1724265720,215.04,215.04,214.96,214.97,-0.000796937,0.046765306,-0.023253651
1724265780,214.96,215.01,214.91,215.01,-0.011414952,0.035129255,0.018607248
1724265840,215,215,214.94,214.95,-0.024390149,0.023225374,-0.027905679
1724265900,214.97,214.97,214.78,214.86,-0.041457438,0.010288812,-0.041870202
1724265960,214.87,214.95,214.865,214.93,-0.048772751,-0.001523501,0.032579354
1724266020,214.93,214.96,214.92,214.95,-0.052352865,-0.011689374,0.009305355
1724266080,214.95,215.09,214.93,214.98,-0.052168022,-0.019785103,0.013956734
1724266140,214.96,215.04,214.96,215.02,-0.048237811,-0.025475645,0.018606382
1724266200,215.01,215.05,214.98,215.05,-0.042215705,-0.028823657,0.01395219
1724266260,215.06,215.16,215.06,215.11,-0.032230115,-0.029504948,0.027900488
1724266320,215.11,215.15,215.09,215.13,-0.022443911,-0.028092741,0.009297569
1724266380,215.14,215.18,215.11,215.17,-0.011330002,-0.024740193,0.018593409
1724266440,215.17,215.2,215.11,215.15,-0.004088849,-0.020609924,-0.009294976
1724266500,215.13,215.19,215.11,215.12,-0.000762147,-0.016640369,-0.01394376
1724266560,215.12,215.12,215.05,215.12,0.001852929,-0.012941709,0
1724266620,215.13,215.13,215.075,215.075,0.000290918,-0.010295184,-0.020918557
1724266680,215.08,215.12,215.04,215.04,-0.003728217,-0.00898179,-0.016273393
1724266740,215.05,215.1,215.01,215.04,-0.006834626,-0.008552358,0
1724266800,215.04,215.07,214.95,214.95,-0.016370022,-0.01011589,-0.041852679
1724266860,214.95,214.95,214.86,214.86,-0.030833707,-0.014259454,-0.041870202
1724266920,214.89,214.89,214.8,214.85,-0.042611995,-0.019929962,-0.004654193
1724266980,214.87,214.87,214.79,214.79,-0.056140715,-0.027172113,-0.02792646
1724267040,214.79,214.79,214.7,214.73,-0.070886685,-0.035915027,-0.027934261
1724267100,214.79,214.86,214.78,214.86,-0.071261599,-0.042984341,0.060541145
1724267160,214.87,214.87,214.79,214.83,-0.0731364,-0.049014753,-0.01396258
1724267220,214.82,214.89,214.79,214.85,-0.072176356,-0.053647074,0.009309687
