timestamp,AAVE,AKT,ALGO
2024-06-11T00:00:00.000Z,90.78270768,4.125680626,0.166522008
2024-06-12T00:00:00.000Z,87.73768833,3.983134076,0.15919637
2024-06-13T00:00:00.000Z,89.97501055,3.7191531,0.165936037
2024-06-14T00:00:00.000Z,83.72262215,3.367908845,0.15584794
2024-06-15T00:00:00.000Z,83.59387821,3.493596078,0.151202206
2024-06-16T00:00:00.000Z,85.87539756,3.486825641,0.152268905
2024-06-17T00:00:00.000Z,85.60683855,3.373095881,0.155557749
2024-06-18T00:00:00.000Z,85.08066887,2.984250699,0.145214154
2024-06-19T00:00:00.000Z,82.01501386,2.703393949,0.134004747
2024-06-20T00:00:00.000Z,87.36982334,3.157711066,0.138542737
2024-06-21T00:00:00.000Z,84.79086045,3.135570998,0.138116252
2024-06-22T00:00:00.000Z,81.90832123,2.995269223,0.139156964
2024-06-23T00:00:00.000Z,81.62839477,3.040360178,0.133954155
2024-06-24T00:00:00.000Z,80.71340522,2.861202919,0.132307181
2024-06-25T00:00:00.000Z,86.34832937,2.941245723,0.135234834
2024-06-26T00:00:00.000Z,92.02456703,3.131117174,0.141117021
2024-06-27T00:00:00.000Z,94.42818973,2.945265853,0.140683094
2024-06-28T00:00:00.000Z,93.29515707,3.292197193,0.142665298
2024-06-29T00:00:00.000Z,93.53616087,3.65185162,0.139652276
2024-06-30T00:00:00.000Z,96.47355241,3.587253861,0.138951365
2024-07-01T00:00:00.000Z,97.2176294,3.642276115,0.144189715
